SKU,OfferTermCode,RateCode,TermType,PriceDescription,EffectiveDate,StartingRange,EndingRange,Unit,PricePerUnit,Currency,LeaseContractLength,PurchaseOption,OfferingClass,Product Family,serviceCode,Location,Location Type,Instance Type,Current Generation,Instance Family,vCPU,Physical Processor,Clock Speed,Memory,Storage,Network Performance,Processor Architecture,Storage Media,Volume Type,Max Volume Size,Max IOPS/volume,Max IOPS Burst Performance,Max throughput/volume,Provisioned,Tenancy,EBS Optimized,Operating System,License Model,Group,Group Description,Transfer Type,From Location,From Location Type,To Location,To Location Type,usageType,operation,CapacityStatus,Dedicated EBS Throughput,ECU,Elastic GPU Type,Enhanced Networking Supported,GPU,GPU Memory,Instance,Instance Capacity - 10xlarge,Instance Capacity - 2xlarge,Instance Capacity - 32xlarge,Instance Capacity - 4xlarge,Instance Capacity - 8xlarge,Instance Capacity - 9xlarge,Instance Capacity - large,Instance Capacity - medium,Instance Capacity - xlarge,Intel AVX Available,Intel AVX2 Available,Intel Turbo Available,Normalization Size Factor,Physical Cores,Pre Installed S/W,Processor Features,serviceName
W2C299XDDHK5Q5HK,JRTCKXETXF,W2C299XDDHK5Q5HK.JRTCKXETXF.6YS6EN2CT7,OnDemand,$6.950 per Dedicated RHEL i2.8xlarge Instance Hour,01/08/2018,0,Inf,Hrs,6.95,USD,,,,Compute Instance,AmazonEC2,US East (N. Virginia),AWS Region,i2.8xlarge,No,Storage optimized,32,Intel Xeon E5-2670 v2 (Ivy Bridge),2.5 GHz,244 GiB,8 x 800 SSD,10 Gigabit,64-bit,,,,,,,,Dedicated,,RHEL,No License required,,,,,,,,DedicatedUsage:i2.8xlarge,RunInstances:0010,Used,,104,,Yes,,,,,,,,,,,,,,,,64,,NA,Intel AVX; Intel Turbo,Amazon Elastic Compute Cloud
T8WDU2BB3QKC577Z,JRTCKXETXF,T8WDU2BB3QKC577Z.JRTCKXETXF.6YS6EN2CT7,OnDemand,$6.920 per Dedicated SUSE i2.8xlarge Instance Hour,01/08/2018,0,Inf,Hrs,6.92,USD,,,,Compute Instance,AmazonEC2,US East (N. Virginia),AWS Region,i2.8xlarge,No,Storage optimized,32,Intel Xeon E5-2670 v2 (Ivy Bridge),2.5 GHz,244 GiB,8 x 800 SSD,10 Gigabit,64-bit,,,,,,,,Dedicated,,SUSE,No License required,,,,,,,,DedicatedUsage:i2.8xlarge,RunInstances:000g,Used,,104,,Yes,,,,,,,,,,,,,,,,64,,NA,Intel AVX; Intel Turbo,Amazon Elastic Compute Cloud
CNM382ND78XDQQAK,JRTCKXETXF,CNM382ND78XDQQAK.JRTCKXETXF.6YS6EN2CT7,OnDemand,$6.820 per Dedicated Linux i2.8xlarge Instance Hour,01/08/2018,0,Inf,Hrs,6.82,USD,,,,Compute Instance,AmazonEC2,US East (N. Virginia),AWS Region,i2.8xlarge,No,Storage optimized,32,Intel Xeon E5-2670 v2 (Ivy Bridge),2.5 GHz,244 GiB,8 x 800 SSD,10 Gigabit,64-bit,,,,,,,,Dedicated,,Linux,No License required,,,,,,,,DedicatedUsage:i2.8xlarge,RunInstances,Used,,104,,Yes,,,,,,,,,,,,,,,,64,,NA,Intel AVX; Intel Turbo,Amazon Elastic Compute Cloud
427555ENEC4F3EDG,JRTCKXETXF,427555ENEC4F3EDG.JRTCKXETXF.6YS6EN2CT7,OnDemand,$7.782 per Dedicated Windows i2.8xlarge Instance Hour,01/08/2018,0,Inf,Hrs,7.782,USD,,,,Compute Instance,AmazonEC2,US East (N. Virginia),AWS Region,i2.8xlarge,No,Storage optimized,32,Intel Xeon E5-2670 v2 (Ivy Bridge),2.5 GHz,244 GiB,8 x 800 SSD,10 Gigabit,64-bit,,,,,,,,Dedicated,,Windows,No License required,,,,,,,,DedicatedUsage:i2.8xlarge,RunInstances:0002,Used,,104,,Yes,,,,,,,,,,,,,,,,64,,NA,Intel AVX; Intel Turbo,Amazon Elastic Compute Cloud
3SNVUNEGB8BAMWDP,JRTCKXETXF,3SNVUNEGB8BAMWDP.JRTCKXETXF.6YS6EN2CT7,OnDemand,$0.938 per Dedicated Linux i2.xlarge Instance Hour,01/08/2018,0,Inf,Hrs,0.938,USD,,,,Compute Instance,AmazonEC2,US East (N. Virginia),AWS Region,i2.xlarge,No,Storage optimized,4,Intel Xeon E5-2670 v2 (Ivy Bridge),2.5 GHz,30.5 GiB,1 x 800 SSD,Moderate,64-bit,,,,,,,,Dedicated,,Linux,No License required,,,,,,,,DedicatedUsage:i2.xlarge,RunInstances,Used,,14,,Yes,,,,,,,,,,,,,,,,8,,NA,Intel AVX; Intel Turbo,Amazon Elastic Compute Cloud
TNE6USZS8RUFQW28,JRTCKXETXF,TNE6USZS8RUFQW28.JRTCKXETXF.6YS6EN2CT7,OnDemand,$1.038 per Dedicated SUSE i2.xlarge Instance Hour,01/08/2018,0,Inf,Hrs,1.038,USD,,,,Compute Instance,AmazonEC2,US East (N. Virginia),AWS Region,i2.xlarge,No,Storage optimized,4,Intel Xeon E5-2670 v2 (Ivy Bridge),2.5 GHz,30.5 GiB,1 x 800 SSD,Moderate,64-bit,,,,,,,,Dedicated,,SUSE,No License required,,,,,,,,DedicatedUsage:i2.xlarge,RunInstances:000g,Used,,14,,Yes,,,,,,,,,,,,,,,,8,,NA,Intel AVX; Intel Turbo,Amazon Elastic Compute Cloud
VYJECTWWHZY57WXX,JRTCKXETXF,VYJECTWWHZY57WXX.JRTCKXETXF.6YS6EN2CT7,OnDemand,$1.070 per Dedicated Windows i2.xlarge Instance Hour,01/08/2018,0,Inf,Hrs,1.07,USD,,,,Compute Instance,AmazonEC2,US East (N. Virginia),AWS Region,i2.xlarge,No,Storage optimized,4,Intel Xeon E5-2670 v2 (Ivy Bridge),2.5 GHz,30.5 GiB,1 x 800 SSD,Moderate,64-bit,,,,,,,,Dedicated,,Windows,No License required,,,,,,,,DedicatedUsage:i2.xlarge,RunInstances:0002,Used,,14,,Yes,,,,,,,,,,,,,,,,8,,NA,Intel AVX; Intel Turbo,Amazon Elastic Compute Cloud
TJYZERFDZ38JVQQW,JRTCKXETXF,TJYZERFDZ38JVQQW.JRTCKXETXF.6YS6EN2CT7,OnDemand,$0.998 per Dedicated RHEL i2.xlarge Instance Hour,01/08/2018,0,Inf,Hrs,0.998,USD,,,,Compute Instance,AmazonEC2,US East (N. Virginia),AWS Region,i2.xlarge,No,Storage optimized,4,Intel Xeon E5-2670 v2 (Ivy Bridge),2.5 GHz,30.5 GiB,1 x 800 SSD,Moderate,64-bit,,,,,,,,Dedicated,,RHEL,No License required,,,,,,,,DedicatedUsage:i2.xlarge,RunInstances:0010,Used,,14,,Yes,,,,,,,,,,,,,,,,8,,NA,Intel AVX; Intel Turbo,Amazon Elastic Compute Cloud
94UG4CXUHQVWH768,JRTCKXETXF,94UG4CXUHQVWH768.JRTCKXETXF.6YS6EN2CT7,OnDemand,$4.992 per Dedicated Linux i3.16xlarge Instance Hour,01/08/2018,0,Inf,Hrs,4.992,USD,,,,Compute Instance,AmazonEC2,US East (N. Virginia),AWS Region,i3.16xlarge,Yes,Storage optimized,64,Intel Xeon E5-2686 v4 (Broadwell),2.3 GHz,488 GiB,8 x 1900 NVMe SSD,20 Gigabit,64-bit,,,,,,,,Dedicated,,Linux,No License required,,,,,,,,DedicatedUsage:i3.16xlarge,RunInstances,Used,14000 Mbps,200,,Yes,,,,,,,,,,,,,,,,128,,NA,"Intel AVX, Intel AVX2, Intel Turbo",Amazon Elastic Compute Cloud
5XD4G79GQT4HJ9K2,JRTCKXETXF,5XD4G79GQT4HJ9K2.JRTCKXETXF.6YS6EN2CT7,OnDemand,$5.092 per Dedicated SUSE i3.16xlarge Instance Hour,01/08/2018,0,Inf,Hrs,5.092,USD,,,,Compute Instance,AmazonEC2,US East (N. Virginia),AWS Region,i3.16xlarge,Yes,Storage optimized,64,Intel Xeon E5-2686 v4 (Broadwell),2.3 GHz,488 GiB,8 x 1900 NVMe SSD,20 Gigabit,64-bit,,,,,,,,Dedicated,,SUSE,No License required,,,,,,,,DedicatedUsage:i3.16xlarge,RunInstances:000g,Used,14000 Mbps,200,,Yes,,,,,,,,,,,,,,,,128,,NA,"Intel AVX, Intel AVX2, Intel Turbo",Amazon Elastic Compute Cloud
PSVDMQASMVK87NYB,JRTCKXETXF,PSVDMQASMVK87NYB.JRTCKXETXF.6YS6EN2CT7,OnDemand,$5.122 per Dedicated RHEL i3.16xlarge Instance Hour,01/08/2018,0,Inf,Hrs,5.122,USD,,,,Compute Instance,AmazonEC2,US East (N. Virginia),AWS Region,i3.16xlarge,Yes,Storage optimized,64,Intel Xeon E5-2686 v4 (Broadwell),2.3 GHz,488 GiB,8 x 1900 NVMe SSD,20 Gigabit,64-bit,,,,,,,,Dedicated,,RHEL,No License required,,,,,,,,DedicatedUsage:i3.16xlarge,RunInstances:0010,Used,14000 Mbps,200,,Yes,,,,,,,,,,,,,,,,128,,NA,"Intel AVX, Intel AVX2, Intel Turbo",Amazon Elastic Compute Cloud
75XER897G2X2ZNFP,JRTCKXETXF,75XER897G2X2ZNFP.JRTCKXETXF.6YS6EN2CT7,OnDemand,$7.936 per Dedicated Windows i3.16xlarge Instance Hour,01/08/2018,0,Inf,Hrs,7.936,USD,,,,Compute Instance,AmazonEC2,US East (N. Virginia),AWS Region,i3.16xlarge,Yes,Storage optimized,64,Intel Xeon E5-2686 v4 (Broadwell),2.3 GHz,488 GiB,8 x 1900 NVMe SSD,20 Gigabit,64-bit,,,,,,,,Dedicated,,Windows,No License required,,,,,,,,DedicatedUsage:i3.16xlarge,RunInstances:0002,Used,14000 Mbps,200,,Yes,,,,,,,,,,,,,,,,128,,NA,"Intel AVX, Intel AVX2, Intel Turbo",Amazon Elastic Compute Cloud
RW6CPEJMXU8H79H3,JRTCKXETXF,RW6CPEJMXU8H79H3.JRTCKXETXF.6YS6EN2CT7,OnDemand,$0.686 per Dedicated Linux i3.2xlarge Instance Hour,01/08/2018,0,Inf,Hrs,0.686,USD,,,,Compute Instance,AmazonEC2,US East (N. Virginia),AWS Region,i3.2xlarge,Yes,Storage optimized,8,Intel Xeon E5-2686 v4 (Broadwell),2.3 GHz,61 GiB,1 x 1900 NVMe SSD,Up to 10 Gigabit,64-bit,,,,,,,,Dedicated,,Linux,No License required,,,,,,,,DedicatedUsage:i3.2xlarge,RunInstances,Used,1750 Mbps,27,,Yes,,,,,,,,,,,,,,,,16,,NA,"Intel AVX, Intel AVX2, Intel Turbo",Amazon Elastic Compute Cloud
T2A8DS9QR9R22WZ2,JRTCKXETXF,T2A8DS9QR9R22WZ2.JRTCKXETXF.6YS6EN2CT7,OnDemand,$0.816 per Dedicated RHEL i3.2xlarge Instance Hour,01/08/2018,0,Inf,Hrs,0.816,USD,,,,Compute Instance,AmazonEC2,US East (N. Virginia),AWS Region,i3.2xlarge,Yes,Storage optimized,8,Intel Xeon E5-2686 v4 (Broadwell),2.3 GHz,61 GiB,1 x 1900 NVMe SSD,Up to 10 Gigabit,64-bit,,,,,,,,Dedicated,,RHEL,No License required,,,,,,,,DedicatedUsage:i3.2xlarge,RunInstances:0010,Used,1750 Mbps,27,,Yes,,,,,,,,,,,,,,,,16,,NA,"Intel AVX, Intel AVX2, Intel Turbo",Amazon Elastic Compute Cloud
5ZCS4GNXFBKC3TU6,JRTCKXETXF,5ZCS4GNXFBKC3TU6.JRTCKXETXF.6YS6EN2CT7,OnDemand,$0.786 per Dedicated SUSE i3.2xlarge Instance Hour,01/08/2018,0,Inf,Hrs,0.786,USD,,,,Compute Instance,AmazonEC2,US East (N. Virginia),AWS Region,i3.2xlarge,Yes,Storage optimized,8,Intel Xeon E5-2686 v4 (Broadwell),2.3 GHz,61 GiB,1 x 1900 NVMe SSD,Up to 10 Gigabit,64-bit,,,,,,,,Dedicated,,SUSE,No License required,,,,,,,,DedicatedUsage:i3.2xlarge,RunInstances:000g,Used,1750 Mbps,27,,Yes,,,,,,,,,,,,,,,,16,,NA,"Intel AVX, Intel AVX2, Intel Turbo",Amazon Elastic Compute Cloud
WTV2MMMZFYFVHXYW,JRTCKXETXF,WTV2MMMZFYFVHXYW.JRTCKXETXF.6YS6EN2CT7,OnDemand,$1.054 per Dedicated Windows i3.2xlarge Instance Hour,01/08/2018,0,Inf,Hrs,1.054,USD,,,,Compute Instance,AmazonEC2,US East (N. Virginia),AWS Region,i3.2xlarge,Yes,Storage optimized,8,Intel Xeon E5-2686 v4 (Broadwell),2.3 GHz,61 GiB,1 x 1900 NVMe SSD,Up to 10 Gigabit,64-bit,,,,,,,,Dedicated,,Windows,No License required,,,,,,,,DedicatedUsage:i3.2xlarge,RunInstances:0002,Used,1750 Mbps,27,,Yes,,,,,,,,,,,,,,,,16,,NA,"Intel AVX, Intel AVX2, Intel Turbo",Amazon Elastic Compute Cloud
SXC4GWK8KEDB7F93,JRTCKXETXF,SXC4GWK8KEDB7F93.JRTCKXETXF.6YS6EN2CT7,OnDemand,$1.473 per Dedicated SUSE i3.4xlarge Instance Hour,01/08/2018,0,Inf,Hrs,1.473,USD,,,,Compute Instance,AmazonEC2,US East (N. Virginia),AWS Region,i3.4xlarge,Yes,Storage optimized,16,Intel Xeon E5-2686 v4 (Broadwell),2.3 GHz,122 GiB,2 x 1900 NVMe SSD,Up to 10 Gigabit,64-bit,,,,,,,,Dedicated,,SUSE,No License required,,,,,,,,DedicatedUsage:i3.4xlarge,RunInstances:000g,Used,3500 Mbps,53,,Yes,,,,,,,,,,,,,,,,32,,NA,"Intel AVX, Intel AVX2, Intel Turbo",Amazon Elastic Compute Cloud
G2Y7JD8J9KR378JW,JRTCKXETXF,G2Y7JD8J9KR378JW.JRTCKXETXF.6YS6EN2CT7,OnDemand,$1.503 per Dedicated RHEL i3.4xlarge Instance Hour,01/08/2018,0,Inf,Hrs,1.503,USD,,,,Compute Instance,AmazonEC2,US East (N. Virginia),AWS Region,i3.4xlarge,Yes,Storage optimized,16,Intel Xeon E5-2686 v4 (Broadwell),2.3 GHz,122 GiB,2 x 1900 NVMe SSD,Up to 10 Gigabit,64-bit,,,,,,,,Dedicated,,RHEL,No License required,,,,,,,,DedicatedUsage:i3.4xlarge,RunInstances:0010,Used,3500 Mbps,53,,Yes,,,,,,,,,,,,,,,,32,,NA,"Intel AVX, Intel AVX2, Intel Turbo",Amazon Elastic Compute Cloud
5TGRKMTBQMH42KUS,JRTCKXETXF,5TGRKMTBQMH42KUS.JRTCKXETXF.6YS6EN2CT7,OnDemand,$1.373 per Dedicated Linux i3.4xlarge Instance Hour,01/08/2018,0,Inf,Hrs,1.373,USD,,,,Compute Instance,AmazonEC2,US East (N. Virginia),AWS Region,i3.4xlarge,Yes,Storage optimized,16,Intel Xeon E5-2686 v4 (Broadwell),2.3 GHz,122 GiB,2 x 1900 NVMe SSD,Up to 10 Gigabit,64-bit,,,,,,,,Dedicated,,Linux,No License required,,,,,,,,DedicatedUsage:i3.4xlarge,RunInstances,Used,3500 Mbps,53,,Yes,,,,,,,,,,,,,,,,32,,NA,"Intel AVX, Intel AVX2, Intel Turbo",Amazon Elastic Compute Cloud
Y6BQV4XBTAFVVV2A,JRTCKXETXF,Y6BQV4XBTAFVVV2A.JRTCKXETXF.6YS6EN2CT7,OnDemand,$2.109 per Dedicated Windows i3.4xlarge Instance Hour,01/08/2018,0,Inf,Hrs,2.109,USD,,,,Compute Instance,AmazonEC2,US East (N. Virginia),AWS Region,i3.4xlarge,Yes,Storage optimized,16,Intel Xeon E5-2686 v4 (Broadwell),2.3 GHz,122 GiB,2 x 1900 NVMe SSD,Up to 10 Gigabit,64-bit,,,,,,,,Dedicated,,Windows,No License required,,,,,,,,DedicatedUsage:i3.4xlarge,RunInstances:0002,Used,3500 Mbps,53,,Yes,,,,,,,,,,,,,,,,32,,NA,"Intel AVX, Intel AVX2, Intel Turbo",Amazon Elastic Compute Cloud
VMVDDQB5JVUS29SY,JRTCKXETXF,VMVDDQB5JVUS29SY.JRTCKXETXF.6YS6EN2CT7,OnDemand,$4.218 per Dedicated Windows i3.8xlarge Instance Hour,01/08/2018,0,Inf,Hrs,4.218,USD,,,,Compute Instance,AmazonEC2,US East (N. Virginia),AWS Region,i3.8xlarge,Yes,Storage optimized,32,Intel Xeon E5-2686 v4 (Broadwell),2.3 GHz,244 GiB,4 x 1900 NVMe SSD,10 Gigabit,64-bit,,,,,,,,Dedicated,,Windows,No License required,,,,,,,,DedicatedUsage:i3.8xlarge,RunInstances:0002,Used,7000 Mbps,99,,Yes,,,,,,,,,,,,,,,,64,,NA,"Intel AVX, Intel AVX2, Intel Turbo",Amazon Elastic Compute Cloud
R44YAG7V59VVJURM,JRTCKXETXF,R44YAG7V59VVJURM.JRTCKXETXF.6YS6EN2CT7,OnDemand,$2.876 per Dedicated RHEL i3.8xlarge Instance Hour,01/08/2018,0,Inf,Hrs,2.876,USD,,,,Compute Instance,AmazonEC2,US East (N. Virginia),AWS Region,i3.8xlarge,Yes,Storage optimized,32,Intel Xeon E5-2686 v4 (Broadwell),2.3 GHz,244 GiB,4 x 1900 NVMe SSD,10 Gigabit,64-bit,,,,,,,,Dedicated,,RHEL,No License required,,,,,,,,DedicatedUsage:i3.8xlarge,RunInstances:0010,Used,7000 Mbps,99,,Yes,,,,,,,,,,,,,,,,64,,NA,"Intel AVX, Intel AVX2, Intel Turbo",Amazon Elastic Compute Cloud
FWCGRGHA7B5TAJDH,JRTCKXETXF,FWCGRGHA7B5TAJDH.JRTCKXETXF.6YS6EN2CT7,OnDemand,$2.746 per Dedicated Linux i3.8xlarge Instance Hour,01/08/2018,0,Inf,Hrs,2.746,USD,,,,Compute Instance,AmazonEC2,US East (N. Virginia),AWS Region,i3.8xlarge,Yes,Storage optimized,32,Intel Xeon E5-2686 v4 (Broadwell),2.3 GHz,244 GiB,4 x 1900 NVMe SSD,10 Gigabit,64-bit,,,,,,,,Dedicated,,Linux,No License required,,,,,,,,DedicatedUsage:i3.8xlarge,RunInstances,Used,7000 Mbps,99,,Yes,,,,,,,,,,,,,,,,64,,NA,"Intel AVX, Intel AVX2, Intel Turbo",Amazon Elastic Compute Cloud
H7FHBN6ZTC6EJQ2N,JRTCKXETXF,H7FHBN6ZTC6EJQ2N.JRTCKXETXF.6YS6EN2CT7,OnDemand,$2.846 per Dedicated SUSE i3.8xlarge Instance Hour,01/08/2018,0,Inf,Hrs,2.846,USD,,,,Compute Instance,AmazonEC2,US East (N. Virginia),AWS Region,i3.8xlarge,Yes,Storage optimized,32,Intel Xeon E5-2686 v4 (Broadwell),2.3 GHz,244 GiB,4 x 1900 NVMe SSD,10 Gigabit,64-bit,,,,,,,,Dedicated,,SUSE,No License required,,,,,,,,DedicatedUsage:i3.8xlarge,RunInstances:000g,Used,7000 Mbps,99,,Yes,,,,,,,,,,,,,,,,64,,NA,"Intel AVX, Intel AVX2, Intel Turbo",Amazon Elastic Compute Cloud
U2FYDQN5UB6DJ9P6,JRTCKXETXF,U2FYDQN5UB6DJ9P6.JRTCKXETXF.6YS6EN2CT7,OnDemand,$0.172 per Dedicated Linux i3.large Instance Hour,01/08/2018,0,Inf,Hrs,0.172,USD,,,,Compute Instance,AmazonEC2,US East (N. Virginia),AWS Region,i3.large,Yes,Storage optimized,2,Intel Xeon E5-2686 v4 (Broadwell),2.3 GHz,15.25 GiB,1 x 475 NVMe SSD,Up to 10 Gigabit,64-bit,,,,,,,,Dedicated,,Linux,No License required,,,,,,,,DedicatedUsage:i3.large,RunInstances,Used,425 Mbps,7,,Yes,,,,,,,,,,,,,,,,4,,NA,"Intel AVX, Intel AVX2, Intel Turbo",Amazon Elastic Compute Cloud
KNZCWW7PZRYSMJ6S,JRTCKXETXF,KNZCWW7PZRYSMJ6S.JRTCKXETXF.6YS6EN2CT7,OnDemand,$0.272 per Dedicated SUSE i3.large Instance Hour,01/08/2018,0,Inf,Hrs,0.272,USD,,,,Compute Instance,AmazonEC2,US East (N. Virginia),AWS Region,i3.large,Yes,Storage optimized,2,Intel Xeon E5-2686 v4 (Broadwell),2.3 GHz,15.25 GiB,1 x 475 NVMe SSD,Up to 10 Gigabit,64-bit,,,,,,,,Dedicated,,SUSE,No License required,,,,,,,,DedicatedUsage:i3.large,RunInstances:000g,Used,425 Mbps,7,,Yes,,,,,,,,,,,,,,,,4,,NA,"Intel AVX, Intel AVX2, Intel Turbo",Amazon Elastic Compute Cloud
6WKTRGBBJD2C2RZE,JRTCKXETXF,6WKTRGBBJD2C2RZE.JRTCKXETXF.6YS6EN2CT7,OnDemand,$0.232 per Dedicated RHEL i3.large Instance Hour,01/08/2018,0,Inf,Hrs,0.232,USD,,,,Compute Instance,AmazonEC2,US East (N. Virginia),AWS Region,i3.large,Yes,Storage optimized,2,Intel Xeon E5-2686 v4 (Broadwell),2.3 GHz,15.25 GiB,1 x 475 NVMe SSD,Up to 10 Gigabit,64-bit,,,,,,,,Dedicated,,RHEL,No License required,,,,,,,,DedicatedUsage:i3.large,RunInstances:0010,Used,425 Mbps,7,,Yes,,,,,,,,,,,,,,,,4,,NA,"Intel AVX, Intel AVX2, Intel Turbo",Amazon Elastic Compute Cloud
NEMESC9E58GMS89T,JRTCKXETXF,NEMESC9E58GMS89T.JRTCKXETXF.6YS6EN2CT7,OnDemand,$0.264 per Dedicated Windows i3.large Instance Hour,01/08/2018,0,Inf,Hrs,0.264,USD,,,,Compute Instance,AmazonEC2,US East (N. Virginia),AWS Region,i3.large,Yes,Storage optimized,2,Intel Xeon E5-2686 v4 (Broadwell),2.3 GHz,15.25 GiB,1 x 475 NVMe SSD,Up to 10 Gigabit,64-bit,,,,,,,,Dedicated,,Windows,No License required,,,,,,,,DedicatedUsage:i3.large,RunInstances:0002,Used,425 Mbps,7,,Yes,,,,,,,,,,,,,,,,4,,NA,"Intel AVX, Intel AVX2, Intel Turbo",Amazon Elastic Compute Cloud
YGM36R5UN4DK22WY,JRTCKXETXF,YGM36R5UN4DK22WY.JRTCKXETXF.6YS6EN2CT7,OnDemand,$5.092 per Dedicated SUSE i3.metal Instance Hour,01/08/2018,0,Inf,Hrs,5.092,USD,,,,Compute Instance (bare metal),AmazonEC2,US East (N. Virginia),AWS Region,i3.metal,Yes,Storage optimized,72,Intel Xeon E5-2686 v4 (Broadwell),,512 GiB,8 x 1900 NVMe SSD,25 Gigabit,64-bit,,,,,,,,Dedicated,,SUSE,No License required,,,,,,,,DedicatedUsage:i3.metal,RunInstances:000g,Used,,208,,,,,,,,,,,,,,,,,,128,,NA,,Amazon Elastic Compute Cloud
KGAQMX2M537J925X,JRTCKXETXF,KGAQMX2M537J925X.JRTCKXETXF.6YS6EN2CT7,OnDemand,$4.992 per Dedicated Linux i3.metal Instance Hour,01/08/2018,0,Inf,Hrs,4.992,USD,,,,Compute Instance (bare metal),AmazonEC2,US East (N. Virginia),AWS Region,i3.metal,Yes,Storage optimized,72,Intel Xeon E5-2686 v4 (Broadwell),,512 GiB,8 x 1900 NVMe SSD,25 Gigabit,64-bit,,,,,,,,Dedicated,,Linux,No License required,,,,,,,,DedicatedUsage:i3.metal,RunInstances,Used,,208,,,,,,,,,,,,,,,,,,128,,NA,,Amazon Elastic Compute Cloud
Q9PPPERPAEZ49V6H,JRTCKXETXF,Q9PPPERPAEZ49V6H.JRTCKXETXF.6YS6EN2CT7,OnDemand,$5.122 per Dedicated RHEL i3.metal Instance Hour,01/08/2018,0,Inf,Hrs,5.122,USD,,,,Compute Instance (bare metal),AmazonEC2,US East (N. Virginia),AWS Region,i3.metal,Yes,Storage optimized,72,Intel Xeon E5-2686 v4 (Broadwell),,512 GiB,8 x 1900 NVMe SSD,25 Gigabit,64-bit,,,,,,,,Dedicated,,RHEL,No License required,,,,,,,,DedicatedUsage:i3.metal,RunInstances:0010,Used,,208,,,,,,,,,,,,,,,,,,128,,NA,,Amazon Elastic Compute Cloud
8UV8QZPGSJUH9Z63,JRTCKXETXF,8UV8QZPGSJUH9Z63.JRTCKXETXF.6YS6EN2CT7,OnDemand,$7.936 per Dedicated Windows i3.metal Instance Hour,01/08/2018,0,Inf,Hrs,7.936,USD,,,,Compute Instance (bare metal),AmazonEC2,US East (N. Virginia),AWS Region,i3.metal,Yes,Storage optimized,72,Intel Xeon E5-2686 v4 (Broadwell),,512 GiB,8 x 1900 NVMe SSD,25 Gigabit,64-bit,,,,,,,,Dedicated,,Windows,No License required,,,,,,,,DedicatedUsage:i3.metal,RunInstances:0002,Used,,208,,,,,,,,,,,,,,,,,,128,,NA,,Amazon Elastic Compute Cloud
GXUGSHFHQFHUTQMM,JRTCKXETXF,GXUGSHFHQFHUTQMM.JRTCKXETXF.6YS6EN2CT7,OnDemand,$0.343 per Dedicated Linux i3.xlarge Instance Hour,01/08/2018,0,Inf,Hrs,0.343,USD,,,,Compute Instance,AmazonEC2,US East (N. Virginia),AWS Region,i3.xlarge,Yes,Storage optimized,4,Intel Xeon E5-2686 v4 (Broadwell),2.3 GHz,30.5 GiB,1 x 950 NVMe SSD,Up to 10 Gigabit,64-bit,,,,,,,,Dedicated,,Linux,No License required,,,,,,,,DedicatedUsage:i3.xlarge,RunInstances,Used,850 Mbps,13,,Yes,,,,,,,,,,,,,,,,8,,NA,"Intel AVX, Intel AVX2, Intel Turbo",Amazon Elastic Compute Cloud
W84NR989M57Y5DZJ,JRTCKXETXF,W84NR989M57Y5DZJ.JRTCKXETXF.6YS6EN2CT7,OnDemand,$0.443 per Dedicated SUSE i3.xlarge Instance Hour,01/08/2018,0,Inf,Hrs,0.443,USD,,,,Compute Instance,AmazonEC2,US East (N. Virginia),AWS Region,i3.xlarge,Yes,Storage optimized,4,Intel Xeon E5-2686 v4 (Broadwell),2.3 GHz,30.5 GiB,1 x 950 NVMe SSD,Up to 10 Gigabit,64-bit,,,,,,,,Dedicated,,SUSE,No License required,,,,,,,,DedicatedUsage:i3.xlarge,RunInstances:000g,Used,850 Mbps,13,,Yes,,,,,,,,,,,,,,,,8,,NA,"Intel AVX, Intel AVX2, Intel Turbo",Amazon Elastic Compute Cloud
FVBHJHDCMPPWYN7V,JRTCKXETXF,FVBHJHDCMPPWYN7V.JRTCKXETXF.6YS6EN2CT7,OnDemand,$0.527 per Dedicated Windows i3.xlarge Instance Hour,01/08/2018,0,Inf,Hrs,0.527,USD,,,,Compute Instance,AmazonEC2,US East (N. Virginia),AWS Region,i3.xlarge,Yes,Storage optimized,4,Intel Xeon E5-2686 v4 (Broadwell),2.3 GHz,30.5 GiB,1 x 950 NVMe SSD,Up to 10 Gigabit,64-bit,,,,,,,,Dedicated,,Windows,No License required,,,,,,,,DedicatedUsage:i3.xlarge,RunInstances:0002,Used,850 Mbps,13,,Yes,,,,,,,,,,,,,,,,8,,NA,"Intel AVX, Intel AVX2, Intel Turbo",Amazon Elastic Compute Cloud
6Z2HWHRBW2ZH7Z33,JRTCKXETXF,6Z2HWHRBW2ZH7Z33.JRTCKXETXF.6YS6EN2CT7,OnDemand,$0.403 per Dedicated RHEL i3.xlarge Instance Hour,01/08/2018,0,Inf,Hrs,0.403,USD,,,,Compute Instance,AmazonEC2,US East (N. Virginia),AWS Region,i3.xlarge,Yes,Storage optimized,4,Intel Xeon E5-2686 v4 (Broadwell),2.3 GHz,30.5 GiB,1 x 950 NVMe SSD,Up to 10 Gigabit,64-bit,,,,,,,,Dedicated,,RHEL,No License required,,,,,,,,DedicatedUsage:i3.xlarge,RunInstances:0010,Used,850 Mbps,13,,Yes,,,,,,,,,,,,,,,,8,,NA,"Intel AVX, Intel AVX2, Intel Turbo",Amazon Elastic Compute Cloud
